binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,semi_constant_2,multicollinearity 3,constant_1,random choice 2,informative_2,correlated w target 2,uniform corr 1,pd qcut1,target,min max scaling,semi_constant_1,correlated w target 1,pd qcut3,outliers 2,multicollinearity 1,random choice 7,random choice 4,duplicate_2,duplicate_1,pd qcut2,random label num 14,uniform corr 2,multicollinearity 2,outliers 1,multicollinearity 4,random label num 3,standard scaling,corr_feature_class,informative_1,constant_2,class
,Tina,,2000-06-09,(514)700-4304x52373,bpearson@example.net,,,,,q_const_0,0.46890521893848164,constant_value,Rand Choice 2,-1.8636074668229266,1.9301990316884665,0.7117043746467198,Low,-3.3689716389187483,362.08029025732253,q_const_0,,G1,2.127653910027358,-1.1268730349009097,Sunday,West,-1.8636074668229266,-1.3529848014549868,,label num hi 11,0.14047366682952178,,0.41804985410490625,1.083597607682101,label num lo 1,41077.18213067291,2.0693459711011966,-1.3529848014549868,constant_value,0
binary_2,Anthony,Dunn,1920-06-01,001-632-677-3125x98573,wnewman@example.com,732 Rosales Plain Suite 129,Port Christopherside,SD,01931,q_const_0,,constant_value,,-2.1494709706326964,-5.833320860956095,0.47090210891411344,Low,-4.011917210243119,461.06038557834216,q_const_0,-4.06880616827819,G1,5.660479001344276,0.6681264883778584,Monday,North,-2.1494709706326964,-1.248891718662567,,label num hi 1,0.16486261633006355,,-2.4338070367556703,1.9960410614025235,label num lo 1,46849.64598942386,,-1.248891718662567,constant_value,0
,Dawn,Vaughn,1963-03-18,+1-277-623-4513x984,christopher49@example.org,75845 Davenport Motorway Suite 845,Richardsonberg,AS,,q_const_0,0.14316124765071067,constant_value,Rand Choice 1,0.3024527305882493,2.408202220042607,0.41991055503040203,High,0.828114311157734,,q_const_0,5.183715338581121,G4,6.826175817356841,0.3718836335002991,Thursday,East,0.3024527305882493,0.1416551023145658,,label num hi 13,0.40946746981325804,,-0.4369539159174463,-0.9631098405923851,label num lo 3,42439.0727326251,,0.1416551023145658,constant_value,1
binary_2,Troy,,1992-07-01,(212)273-2298,pattersonjonathan@example.net,509 Johns Way,North Katherine,GU,39611,q_const_0,1.7240014158759955,constant_value,Rand Choice 2,-0.787362050873328,,,Low,-1.605714401713334,,q_const_0,1.3814939184121882,G3,1.1308733489287062,0.002129376201620828,,North,-0.787362050873328,0.4799055578893142,Q2,label num hi 3,0.33327024758978313,,0.3835007101270547,1.7073322445293264,label num lo 1,42000.59416058116,1.4483455198881479,0.4799055578893142,constant_value,0
binary_1,,Zuniga,1943-12-19,318.813.0529,patrick72@example.org,,East Billy,KS,83854,q_const_0,,constant_value,,-4.543441462057407,,0.03981199550930451,Low,-8.943211902134983,473.0472814554034,q_const_0,-3.9366872023569295,G1,2.4695716615412837,0.7456558433670408,Wednesday,East,-4.543441462057407,-1.9105295703059597,Q1,label num hi 3,,0.7916602345848817,-0.6000263097395532,-0.0670100091183662,label num lo 2,60689.36136719185,0.11027335814689176,-1.9105295703059597,constant_value,0
,Amanda,Simon,1978-01-02,+1-584-249-1992x72104,tyler41@example.org,358 Todd Mount Apt. 131,Coleshire,LA,19035,q_const_0,-0.30952644973333604,constant_value,Rand Choice 1,-1.126952386009454,-0.9742483732735323,0.008166838927563074,Low,-1.9439237360293866,251.44632139972714,q_const_0,-4.172432291434576,,5.116536496824921,-2.330179049094141,Saturday,South,-1.126952386009454,-0.8367587869003905,,label num hi 12,0.35560020584578733,-1.673982595978841,0.1959746712049447,0.24336083449100032,label num lo 1,48749.53855726795,-1.2802046560193499,-0.8367587869003905,constant_value,0
binary_1,,,2008-08-03,881-821-9633,millerdana@example.net,9200 Peter Drive Apt. 609,North Danielfurt,CO,22163,q_const_0,-0.7942651989016325,constant_value,,-0.7593534437699292,-2.8535399327102136,0.6500722381477583,Low,-1.1352662502001614,,q_const_0,-3.9922858909860337,G3,3.9649387579977224,0.18407484675173533,,East,-0.7593534437699292,-0.9092819818066576,Q2,label num hi 5,0.3943787877811328,0.31910524930561357,1.3642259948431537,-0.3167773026448573,label num lo 3,47813.41704498629,,-0.9092819818066576,constant_value,0
binary_1,Krystal,Miller,1940-04-29,+1-940-818-0750x40683,adam47@example.com,,,,,q_const_0,1.0504746611624436,constant_value,Rand Choice 1,-2.1862024170571805,-0.910686252730702,,Low,-4.026303226871289,276.5679173071425,q_const_0,-3.5970318765678835,G1,1.5161774753409532,1.1101505212002187,Thursday,West,-2.1862024170571805,-1.4664279717207145,,label num hi 5,0.011600928037876275,,-1.181712335696575,1.0849976703413788,label num lo 3,59584.28980682797,-1.6613777130971732,-1.4664279717207145,constant_value,0
binary_1,,,1909-02-05,+1-584-818-4157x150,,88908 Harris Station Apt. 387,Edwardstad,LA,,q_const_0,0.8484629744718597,constant_value,,-0.9613896346388332,2.3937576318731018,0.05178835367515958,Low,-1.4858384311787667,,q_const_0,,G3,3.12885091643447,-1.720235525440322,Wednesday,South,-0.9613896346388332,-1.1871319279200092,Q2,label num hi 5,0.31167923653193863,,1.5102845012632615,0.8864663689602281,label num lo 1,38609.24417070173,0.8696247675278226,-1.1871319279200092,constant_value,0
binary_2,,,1969-03-20,7533318865,medinasarah@example.net,,South Darrellmouth,OR,22633,q_const_0,0.014495465984114723,constant_value,,-0.946258381368779,-2.937373117698006,0.2872683736424165,Low,-2.094210441226708,131.4185003090086,q_const_0,-6.210652032022094,,5.084916330229737,-0.019175220291087123,,East,-0.946258381368779,0.9815184317762554,Q2,label num hi 5,0.2765342260378256,0.003662869850477881,3.6650687509246405,0.2873505149652177,label num lo 1,45697.89583258735,4.066503448075532,0.9815184317762554,constant_value,0
,Kristen,Stewart,2008-06-01,001-593-478-7940,thomas74@example.org,6447 Phillip Drive Apt. 936,,MS,14108,q_const_0,-0.4093755513198672,constant_value,Rand Choice 2,0.9239000327237596,,0.6920776917951411,High,2.6077471261174345,352.70851527009034,q_const_0,,G5,4.080804055626638,-1.5387570142893205,Saturday,North,0.9239000327237596,-1.377190146941394,Q4,label num hi 6,0.45999209513809797,,-0.4048100709821147,-0.26885775244793164,label num lo 1,41123.560231754935,,-1.377190146941394,constant_value,1
,Kevin,Peterson,2021-02-18,217-545-7269,lopeztina@example.com,585 Brooke Summit,Elizabethview,AR,52249,q_const_0,,constant_value,Rand Choice 2,-0.4463980032494711,0.7063578068032064,,Low,-0.4542590496088541,344.1117701310045,q_const_0,-2.3967293851810787,G4,3.4717073458201746,-0.01744785823829737,Monday,North,-0.4463980032494711,-0.9458326583932422,,label num hi 4,,-1.6169751443268408,-0.7482632537679825,0.350468158426895,label num lo 1,51198.88783312529,,-0.9458326583932422,constant_value,0
binary_2,,,1948-08-21,8435115309,rodriguezsusan@example.net,,Williamsside,AR,08019,q_const_0,-0.1979650652679684,constant_value,Rand Choice 1,0.1019085294677704,-0.1650807532352861,0.45729571271977665,High,0.415413690094249,315.35488310545685,q_const_0,-2.5473109957157805,G4,3.3749677511678713,0.7298130527907079,Saturday,North,0.1019085294677704,0.08488708859308192,,label num hi 12,0.3699849898664752,,2.073732099489858,-0.12156817937184952,label num lo 2,,1.6784774796004482,0.08488708859308192,constant_value,1
binary_1,,,1934-10-10,5562984249,tyler14@example.com,47029 Thomas Drive,Smithfort,WY,81095,q_const_0,-0.18747682881691438,constant_value,Rand Choice 1,-0.8561067395854534,-2.443551003938776,,Low,-2.181746828916518,,q_const_0,-0.9720058363748199,G3,6.3301317593000945,-0.025212681117406786,Wednesday,South,-0.8561067395854534,1.9311842233411438,Q1,label num hi 12,0.21328721308813037,0.26257132869964334,-0.6900582299850212,-0.7145676001699673,label num lo 3,41685.73372286633,2.206675676099092,1.9311842233411438,constant_value,0
binary_2,,Elliott,1925-08-16,,willienewton@example.net,,South Mariahaven,AR,50630,q_const_0,1.9968595952929675,constant_value,Rand Choice 1,-0.9875623056567523,-0.26393927372060233,,Low,-1.6521233245133637,273.51275693463475,q_const_0,0.5291066106994213,G3,1.4645955847744698,-0.9290701459027317,Friday,South,-0.9875623056567523,-0.814051355223798,Q2,label num hi 3,0.5694337918692218,,0.5739733075167417,2.3086374264527154,label num lo 3,69280.29570735143,,-0.814051355223798,constant_value,0
binary_1,,,,(898)909-4771,arnoldsamuel@example.com,,New James,,17961,q_const_0,-1.3736014943041992,constant_value,Rand Choice 2,1.2390859357282038,1.180255390603845,0.42387369406423664,High,3.1884622822839273,,q_const_0,3.172312856077582,G6,0.0036858511983597353,0.4782188307327963,Wednesday,East,1.2390859357282038,-1.0581452076855058,Q4,label num hi 4,0.7399484552267583,,2.535801131515921,-1.6852608743581667,label num lo 3,39127.914008672305,1.9413044448340298,-1.0581452076855058,constant_value,1
binary_2,Andrew,Mcmahon,1975-05-03,902.475.4233,michaelbates@example.org,158 Walton Knolls,North Jesusshire,FM,,q_const_0,0.38012163772090324,constant_value,Rand Choice 1,-1.3825004275456174,0.23930779970661442,0.10958808262423098,,-3.417871168358757,,q_const_0,0.13095755412696586,G1,5.406818289601786,-0.3091450492800488,Sunday,West,-1.3825004275456174,2.2995086961218822,Q1,label num hi 11,0.13512237190683513,,0.5581655850282128,0.19847690869451318,label num lo 3,50430.85220582408,,2.2995086961218822,constant_value,0
binary_2,Terry,Olsen,2017-07-03,+1-889-619-9309x239,tmoreno@example.net,,,,,q_const_0,,constant_value,,1.9440445272296278,2.0837194045062173,,,3.789067121371432,387.0813914138532,q_const_0,-1.3430537503530917,G6,2.5733111312608252,0.35970313694066586,,West,1.9440445272296278,2.018603478766064,Q4,label num hi 2,0.6264261190330559,,0.01680021295149126,0.5244522430071609,label num lo 1,50009.468715445015,,2.018603478766064,constant_value,1
,Kevin,,1975-11-10,404-688-5102x6643,christopher20@example.com,,Lake Alberthaven,NY,54028,q_const_0,,constant_value,,0.2785208175355547,3.8551577105838133,,High,0.9565431388558185,369.9836345879175,q_const_0,2.7867947309951586,G4,6.47684159244372,0.2379805613697399,Saturday,East,0.2785208175355547,-0.46645607830159475,Q3,label num hi 10,0.4822052972998287,,-0.024866704833967714,-0.06858516902177617,label num lo 3,32022.96530513504,1.0248807848771926,-0.46645607830159475,constant_value,0
binary_2,,,1910-10-12,9598717347,jasoneverett@example.net,0558 William Estates Suite 236,Elijahfort,IA,76607,q_const_0,,constant_value,,-0.7721300672997755,,0.3256303693476871,Low,-2.3669694925071827,296.51797666010776,q_const_0,-2.934572200822946,G3,3.2983551537529925,-1.0655155201501543,Tuesday,South,-0.7721300672997755,3.166705228078432,Q1,label num hi 12,0.24699792222275951,,1.770592232688253,-0.7186866057251733,label num lo 2,42620.05866307031,2.697775356088992,3.166705228078432,constant_value,0
,Mark,Nelson,1983-01-17,(441)282-3014,kwalker@example.com,4913 Dennis Course,Ortegaville,MP,66027,q_const_0,0.0712685067743316,constant_value,Rand Choice 1,-0.012814400561458106,,0.611882850417601,High,0.20006956827699396,501.6096723256979,q_const_0,2.3179016658810188,G4,1.239558507574321,-0.35340097358110584,,North,-0.012814400561458106,-0.017795777638104138,Q3,label num hi 14,0.5170062134871064,,-1.0399540515653805,0.1312953310464288,label num lo 3,42499.05708422926,0.5067456018621481,-0.017795777638104138,constant_value,1
binary_2,,,2007-11-15,001-830-447-1744,lisa94@example.com,702 Brown Court,Lake Lindseyhaven,MO,,q_const_0,-0.9516244328524299,constant_value,Rand Choice 1,-0.06063491024124035,-1.157498603486653,0.2096219457562395,High,0.2815604113622468,487.33143966459784,q_const_0,-3.9476820747220787,G4,-0.6109283127634086,-1.029777585289439,Tuesday,East,-0.06063491024124035,-0.6401907603089994,Q3,label num hi 6,0.7423530992805283,-1.246520355024914,-0.5173301007163171,-1.1198242000181007,label num lo 2,46176.785885560945,-4.714829254073315,-0.6401907603089994,constant_value,0
binary_1,,,1946-09-01,906.991.2993,aterry@example.org,832 Price Mission Apt. 988,Fosterberg,VT,,q_const_0,,constant_value,Rand Choice 1,1.0852832689148577,0.36227032719238617,0.6002635609914567,High,3.285956865847143,290.8653421991075,q_const_0,0.2394033019895525,G6,3.9771564686544707,-1.463511848350958,,East,1.0852832689148577,-2.5028474689252995,,label num hi 7,,-0.6820438660767665,3.4087321521744895,-0.1485135215229971,label num lo 1,47454.68887227369,,-2.5028474689252995,constant_value,1
,Luke,,1987-10-24,(529)615-2578,ismith@example.net,,,,,q_const_0,1.4471752078344742,constant_value,Rand Choice 2,-1.4783541348069398,-4.27554629911818,,Low,-3.5620111477316714,256.39810955860065,q_const_0,-3.3536281324282307,G1,0.9404613149496108,-1.466572431495262,Thursday,East,-1.4783541348069398,2.0926032438463285,Q1,label num hi 11,0.16798659536745758,,0.6037792121237708,1.0263005183438554,label num lo 3,57462.6255875436,4.395133647795054,2.0926032438463285,constant_value,0
,Sylvia,,1942-10-08,339-981-9767x49655,shieldsphilip@example.org,,South David,MP,71994,q_const_0,-1.4618438842007606,constant_value,,-1.6487431846039207,,0.4833736770548395,Low,-2.995840722019704,515.8202362765576,q_const_0,-4.393269349522749,G2,4.683184325690581,0.18828181309131595,Monday,East,-1.6487431846039207,-1.058506662415183,Q1,label num hi 2,0.0679121820028413,-0.003942757155000167,3.5364543816556977,-0.652026614067319,label num lo 2,55915.932374165204,-1.3368927204787928,-1.058506662415183,constant_value,0
binary_1,Danielle,,,(376)877-8073x3145,kellykhan@example.org,7973 Mathis Land,Christopherfort,WA,,q_const_0,-0.7561198266500474,constant_value,Rand Choice 1,-0.5143222759704336,-0.7201343522315833,0.11754033134779235,Low,-1.0085095347732804,256.98369659092236,q_const_0,,,-1.051603331743542,0.883809670884365,Saturday,West,-0.5143222759704336,0.437673217356617,Q2,label num hi 5,,1.222668289741522,,-1.1020217610131116,label num lo 2,42946.95349710597,3.3878524749990304,0.437673217356617,constant_value,0
binary_1,Sherri,Bryan,,906.299.5116x820,greenmargaret@example.org,,New Alexandertown,NH,,q_const_0,0.5590734917263418,constant_value,,0.3602210979505417,0.4947641693503489,0.790956919359168,,0.904516978522908,282.1068145595143,q_const_0,-0.5364509994789488,G4,2.06531194651785,0.30284730273330485,Sunday,West,0.3602210979505417,0.3017741973473168,Q3,label num hi 4,,,0.6682311697126025,0.5213232192881107,label num lo 3,31457.00025368694,0.5891294727189771,0.3017741973473168,constant_value,1
binary_2,,,1967-04-02,001-279-948-0269x288,jhurst@example.com,75415 Vance Shore Apt. 364,Smithmouth,NJ,66741,q_const_0,-1.676841641455641,constant_value,Rand Choice 1,1.9383879722964832,-0.5888742128478932,,High,4.249001997374074,331.9826719540625,q_const_0,4.5109991014485935,G6,0.9991542057978471,-1.6893479044788013,,North,1.9383879722964832,0.4209967428473269,,label num hi 6,0.8009410132402418,-1.4984952039643593,-0.37716951374980245,-0.9600642460353698,label num lo 2,43340.16782616618,7.375073700100382,0.4209967428473269,constant_value,1
,,,1994-02-08,(987)710-3775,ostein@example.net,965 Luna Fork,New John,GU,86804,q_const_0,0.24047624517599833,constant_value,Rand Choice 2,0.8838455533174182,0.5633468541122149,0.24398681590084603,High,1.962447304733548,,q_const_0,,G5,1.1578166765382054,0.09101282386170169,Friday,West,0.8838455533174182,0.5164605471124514,,label num hi 2,,0.18905908681694505,-0.18540266417416637,0.34516553465373473,label num lo 1,31861.995757635115,3.9327246104428206,0.5164605471124514,constant_value,1
,Roy,Cook,1924-03-01,406-219-3304,adriangonzalez@example.org,104 Erin Plain Suite 605,Shellyfort,,46182,q_const_0,1.435956882146853,constant_value,Rand Choice 1,-1.4068703035145278,-6.440741813781238,0.642295855896006,Low,-2.489671222921921,,q_const_0,,G2,3.3206571985940947,1.7955022967694199,Sunday,North,-1.4068703035145278,-1.0185312142426044,,label num hi 12,,,-1.1808496023386232,1.7658795365421003,label num lo 3,52027.3885272059,,-1.0185312142426044,constant_value,0
binary_2,Robert,,1955-11-14,290.289.0799x939,iwest@example.net,11024 Wanda Ramp Apt. 640,North Alexander,OK,58876,q_const_0,0.8529058798899504,constant_value,Rand Choice 2,0.7691215199319633,2.7351467581328865,0.640485895977011,High,2.866933114353782,157.19955864353994,q_const_0,,G6,2.9046468873826203,0.3714913234696702,Friday,West,0.7691215199319633,-3.376195427553341,Q4,label num hi 12,0.30127349000095305,2.0560506696698306,0.535021062941518,0.49478325062019746,label num lo 3,57456.31041639715,3.275060848005859,-3.376195427553341,constant_value,1
binary_2,Michael,,1943-11-10,642.505.1274,nmarquez@example.com,908 Bradley Dale Apt. 556,Gomezland,OK,,q_const_0,0.048368432429658305,constant_value,Rand Choice 2,-2.349358730004683,-1.8590848549708834,,Low,-4.395536964060661,486.15374055654735,q_const_0,-4.624743577238933,G1,3.845848616230015,-0.16406261561509314,Sunday,East,-2.349358730004683,-1.3993235499437282,Q1,label num hi 2,0.025545392448707606,,0.49230445512659265,0.0005736046636411433,label num lo 2,54908.33923690885,4.12509342885091,-1.3993235499437282,constant_value,0
,,Dunn,1982-03-02,497-527-8976,shanecampbell@example.net,,Joymouth,TN,62839,q_const_0,1.6260905575486053,constant_value,Rand Choice 2,0.8753983302741724,-0.8285170791715584,0.69281335619149,High,2.5925629762130313,,q_const_0,3.7687237321430587,,2.101967385480423,0.7733229966078583,Tuesday,West,0.8753983302741724,-1.6773343787970687,Q4,label num hi 11,0.5478707721683883,-0.09012006359795097,1.0809227642621893,1.0052645476076905,label num lo 2,30737.07758062631,-0.11048347345262366,-1.6773343787970687,constant_value,1
binary_1,Tina,,,404.662.9613,kathleenprice@example.org,7044 David Crossroad Apt. 115,Gonzalezburgh,HI,25312,q_const_0,0.4587280197253359,constant_value,Rand Choice 2,0.43356823535641886,1.3046495610473308,,High,1.083197705236904,424.12365864182897,q_const_0,,G5,2.8268548894425116,-1.5866128250616847,Friday,West,0.43356823535641886,0.2286550428824241,Q3,label num hi 14,0.6179011794410468,,-1.2805181344121788,0.3299645935086971,label num lo 3,58275.3299874598,4.0843526588405865,0.2286550428824241,constant_value,1
binary_1,Renee,Murray,,(735)433-8232x684,dawsonjoshua@example.org,34181 Peterson Streets Apt. 815,East Beverly,FM,23867,q_const_0,,constant_value,Rand Choice 1,1.6677503754218048,1.4446320199212201,0.9243529306925818,High,3.267364942195064,,q_const_0,-2.3712977889850944,,0.5091499026582116,0.5856056952735791,,South,1.6677503754218048,1.7817163927762294,,label num hi 1,0.6190177876024957,,-2.2313321485201376,-0.29342262629874993,label num lo 3,57753.516097484535,2.543083998639207,1.7817163927762294,constant_value,1
